item_name,singer,song_name,group_name,binary_role,mix_variant,mix_prob,threshold_gap
English#EN-Tenor-1#Breathy#Enchanted#Control_Group#0000,EN-Tenor-1,Enchanted,Control_Group,positive_mix,clear_mix,0.005003,0.394997
English#EN-Tenor-1#Breathy#Rolling in the Deep#Control_Group#0003,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.004977,0.395023
English#EN-Tenor-1#Pharyngeal#Rolling in the Deep#Control_Group#0003,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.004977,0.395023
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Control_Group#0003,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.004977,0.395023
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0009,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.00497,0.39503
English#EN-Tenor-1#Vibrato#Million Reasons#Vibrato_Group#0002,EN-Tenor-1,Million Reasons,Vibrato_Group,positive_mix,clear_mix,0.00497,0.39503
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0006,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.004931,0.395069
English#EN-Tenor-1#Glissando#Shallow#Control_Group#0006,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.004931,0.395069
English#EN-Tenor-1#Pharyngeal#Shallow#Control_Group#0006,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.004931,0.395069
English#EN-Tenor-1#Vibrato#Shallow#Control_Group#0006,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.004931,0.395069
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Look What You Make Me Do#Mixed_Voice_Group#0000,EN-Tenor-1,Look What You Make Me Do,Mixed_Voice_Group,positive_mix,clear_mix,0.004913,0.395087
English#EN-Tenor-1#Pharyngeal#Stay#Control_Group#0005,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.004897,0.395103
English#EN-Tenor-1#Breathy#Long Live#Control_Group#0004,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.004876,0.395124
English#EN-Tenor-1#Glissando#Long Live#Control_Group#0004,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.004876,0.395124
English#EN-Tenor-1#Pharyngeal#Long Live#Control_Group#0004,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.004876,0.395124
English#EN-Tenor-1#Vibrato#Long Live#Control_Group#0004,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.004876,0.395124
English#EN-Tenor-1#Glissando#Million Reasons#Glissando_Group#0005,EN-Tenor-1,Million Reasons,Glissando_Group,positive_mix,clear_mix,0.004852,0.395148
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0010,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.004795,0.395205
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0010,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.004795,0.395205
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0010,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.004795,0.395205
English#EN-Tenor-1#Glissando#Stay#Glissando_Group#0002,EN-Tenor-1,Stay,Glissando_Group,positive_mix,clear_mix,0.004737,0.395263
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0007,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.004722,0.395278
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Enchanted#Mixed_Voice_Group#0003,EN-Tenor-1,Enchanted,Mixed_Voice_Group,positive_mix,clear_mix,0.004719,0.395281
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0002,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.004696,0.395304
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0002,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.004696,0.395304
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0002,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.004696,0.395304
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0002,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.004696,0.395304
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Take a Bow#Mixed_Voice_Group#0007,EN-Tenor-1,Take a Bow,Mixed_Voice_Group,positive_mix,clear_mix,0.00469,0.39531
English#EN-Tenor-1#Glissando#You Belong With Me#Glissando_Group#0010,EN-Tenor-1,You Belong With Me,Glissando_Group,positive_mix,clear_mix,0.004643,0.395357
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0008,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.004631,0.395369
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Lavender Haze#Mixed_Voice_Group#0007,EN-Tenor-1,Lavender Haze,Mixed_Voice_Group,positive_mix,clear_mix,0.004597,0.395403
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love Story#Mixed_Voice_Group#0004,EN-Tenor-1,Love Story,Mixed_Voice_Group,positive_mix,clear_mix,0.004582,0.395418
English#EN-Tenor-1#Glissando#Million Reasons#Control_Group#0000,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.004574,0.395426
English#EN-Tenor-1#Glissando#Shallow#Glissando_Group#0002,EN-Tenor-1,Shallow,Glissando_Group,positive_mix,clear_mix,0.004574,0.395426
English#EN-Tenor-1#Vibrato#Million Reasons#Control_Group#0000,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.004574,0.395426
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0011,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.004457,0.395543
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0005,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.00439,0.39561
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Lavender Haze#Mixed_Voice_Group#0001,EN-Tenor-1,Lavender Haze,Mixed_Voice_Group,positive_mix,clear_mix,0.004372,0.395628
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Mixed_Voice_Group#0000,EN-Tenor-1,Rolling in the Deep,Mixed_Voice_Group,positive_mix,clear_mix,0.004361,0.395639
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Enchanted#Mixed_Voice_Group#0005,EN-Tenor-1,Enchanted,Mixed_Voice_Group,positive_mix,clear_mix,0.00435,0.39565
English#EN-Tenor-1#Breathy#Stay#Control_Group#0006,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.004341,0.395659
English#EN-Tenor-1#Glissando#You Belong With Me#Control_Group#0000,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.004333,0.395667
English#EN-Tenor-1#Breathy#Rolling in the Deep#Control_Group#0001,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.004313,0.395687
English#EN-Tenor-1#Pharyngeal#Rolling in the Deep#Control_Group#0001,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.004313,0.395687
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Control_Group#0001,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,head_mix,0.004313,0.395687
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Take a Bow#Mixed_Voice_Group#0005,EN-Tenor-1,Take a Bow,Mixed_Voice_Group,positive_mix,clear_mix,0.004255,0.395745
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0010,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.004231,0.395769
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Talking to the Moon#Mixed_Voice_Group#0001,EN-Tenor-1,Talking to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.00413,0.39587
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Rolling in the Deep#Control_Group#0001,EN-Tenor-1,Rolling in the Deep,Control_Group,positive_mix,clear_mix,0.004122,0.395878
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0000,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.00408,0.39592
English#EN-Tenor-1#Vibrato#All I Ask#Vibrato_Group#0003,EN-Tenor-1,All I Ask,Vibrato_Group,positive_mix,clear_mix,0.004056,0.395944
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Cardigan#Mixed_Voice_Group#0006,EN-Tenor-1,Cardigan,Mixed_Voice_Group,positive_mix,clear_mix,0.004035,0.395965
English#EN-Tenor-1#Breathy#Long Live#Control_Group#0002,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.004027,0.395973
English#EN-Tenor-1#Vibrato#Shallow#Vibrato_Group#0000,EN-Tenor-1,Shallow,Vibrato_Group,positive_mix,clear_mix,0.003968,0.396032
English#EN-Tenor-1#Vibrato#Long Live#Vibrato_Group#0002,EN-Tenor-1,Long Live,Vibrato_Group,positive_mix,clear_mix,0.003937,0.396063
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Wildest Dreams#Mixed_Voice_Group#0001,EN-Tenor-1,Wildest Dreams,Mixed_Voice_Group,positive_mix,clear_mix,0.003909,0.396091
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Back to December#Mixed_Voice_Group#0002,EN-Tenor-1,Back to December,Mixed_Voice_Group,positive_mix,clear_mix,0.003832,0.396168
English#EN-Tenor-1#Breathy#Always Remember Us This Way#Control_Group#0004,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.003791,0.396209
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Control_Group#0004,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.003791,0.396209
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0004,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.003791,0.396209
English#EN-Tenor-1#Vibrato#Always Remember Us This Way#Control_Group#0004,EN-Tenor-1,Always Remember Us This Way,Control_Group,positive_mix,clear_mix,0.003791,0.396209
English#EN-Tenor-1#Glissando#Long Live#Control_Group#0002,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.003755,0.396245
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Someone You Loved#Mixed_Voice_Group#0005,EN-Tenor-1,Someone You Loved,Mixed_Voice_Group,positive_mix,clear_mix,0.003749,0.396251
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Lavender Haze#Mixed_Voice_Group#0004,EN-Tenor-1,Lavender Haze,Mixed_Voice_Group,positive_mix,clear_mix,0.003668,0.396332
English#EN-Tenor-1#Pharyngeal#Long Live#Control_Group#0002,EN-Tenor-1,Long Live,Control_Group,positive_mix,clear_mix,0.003663,0.396337
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#You Belong With Me#Mixed_Voice_Group#0006,EN-Tenor-1,You Belong With Me,Mixed_Voice_Group,positive_mix,clear_mix,0.003615,0.396385
English#EN-Tenor-1#Vibrato#Rolling in the Deep#Vibrato_Group#0003,EN-Tenor-1,Rolling in the Deep,Vibrato_Group,positive_mix,head_mix,0.003611,0.396389
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Wildest Dreams#Mixed_Voice_Group#0006,EN-Tenor-1,Wildest Dreams,Mixed_Voice_Group,positive_mix,clear_mix,0.003593,0.396407
English#EN-Tenor-1#Glissando#Rolling in the Deep#Glissando_Group#0001,EN-Tenor-1,Rolling in the Deep,Glissando_Group,positive_mix,clear_mix,0.003556,0.396444
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Sparks Fly#Mixed_Voice_Group#0007,EN-Tenor-1,Sparks Fly,Mixed_Voice_Group,positive_mix,clear_mix,0.003469,0.396531
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#I Knew You Were Trouble#Mixed_Voice_Group#0005,EN-Tenor-1,I Knew You Were Trouble,Mixed_Voice_Group,positive_mix,clear_mix,0.003402,0.396598
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Look What You Make Me Do#Mixed_Voice_Group#0003,EN-Tenor-1,Look What You Make Me Do,Mixed_Voice_Group,positive_mix,clear_mix,0.003386,0.396614
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Sparks Fly#Mixed_Voice_Group#0008,EN-Tenor-1,Sparks Fly,Mixed_Voice_Group,positive_mix,clear_mix,0.003372,0.396628
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Talking to the Moon#Mixed_Voice_Group#0003,EN-Tenor-1,Talking to the Moon,Mixed_Voice_Group,positive_mix,clear_mix,0.00336,0.39664
English#EN-Tenor-1#Breathy#I Knew You Were Trouble#Control_Group#0009,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.003356,0.396644
English#EN-Tenor-1#Vibrato#I Knew You Were Trouble#Control_Group#0010,EN-Tenor-1,I Knew You Were Trouble,Control_Group,positive_mix,clear_mix,0.003356,0.396644
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0004,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.003322,0.396678
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Love on the Brain#Mixed_Voice_Group#0003,EN-Tenor-1,Love on the Brain,Mixed_Voice_Group,positive_mix,clear_mix,0.003277,0.396723
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Enchanted#Mixed_Voice_Group#0004,EN-Tenor-1,Enchanted,Mixed_Voice_Group,positive_mix,clear_mix,0.003261,0.396739
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0001,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.003232,0.396768
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0001,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.003131,0.396869
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0001,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.003131,0.396869
English#EN-Tenor-1#Glissando#Someone Like You#Glissando_Group#0005,EN-Tenor-1,Someone Like You,Glissando_Group,positive_mix,clear_mix,0.003127,0.396873
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Always Remember Us This Way#Mixed_Voice_Group#0005,EN-Tenor-1,Always Remember Us This Way,Mixed_Voice_Group,positive_mix,clear_mix,0.003052,0.396948
English#EN-Tenor-1#Glissando#Stay#Control_Group#0009,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.00304,0.39696
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Sparks Fly#Mixed_Voice_Group#0006,EN-Tenor-1,Sparks Fly,Mixed_Voice_Group,positive_mix,clear_mix,0.003026,0.396974
English#EN-Tenor-1#Vibrato#You Belong With Me#Vibrato_Group#0000,EN-Tenor-1,You Belong With Me,Vibrato_Group,positive_mix,clear_mix,0.003018,0.396982
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Style#Mixed_Voice_Group#0001,EN-Tenor-1,Style,Mixed_Voice_Group,positive_mix,clear_mix,0.002992,0.397008
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Diamonds#Mixed_Voice_Group#0004,EN-Tenor-1,Diamonds,Mixed_Voice_Group,positive_mix,clear_mix,0.002904,0.397096
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Call Out My Name#Mixed_Voice_Group#0007,EN-Tenor-1,Call Out My Name,Mixed_Voice_Group,positive_mix,clear_mix,0.002864,0.397136
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Someone You Loved#Mixed_Voice_Group#0002,EN-Tenor-1,Someone You Loved,Mixed_Voice_Group,positive_mix,clear_mix,0.0028,0.3972
English#EN-Tenor-1#Glissando#Unconditionally#Glissando_Group#0000,EN-Tenor-1,Unconditionally,Glissando_Group,positive_mix,clear_mix,0.002781,0.397219
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Cardigan#Mixed_Voice_Group#0005,EN-Tenor-1,Cardigan,Mixed_Voice_Group,positive_mix,clear_mix,0.002771,0.397229
English#EN-Tenor-1#Glissando#Someone Like You#Glissando_Group#0007,EN-Tenor-1,Someone Like You,Glissando_Group,positive_mix,clear_mix,0.002759,0.397241
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Sparks Fly#Mixed_Voice_Group#0001,EN-Tenor-1,Sparks Fly,Mixed_Voice_Group,positive_mix,clear_mix,0.002727,0.397273
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Shallow#Mixed_Voice_Group#0009,EN-Tenor-1,Shallow,Mixed_Voice_Group,positive_mix,clear_mix,0.002718,0.397282
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Wildest Dreams#Mixed_Voice_Group#0008,EN-Tenor-1,Wildest Dreams,Mixed_Voice_Group,positive_mix,clear_mix,0.002709,0.397291
English#EN-Tenor-1#Breathy#All I Ask#Control_Group#0003,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.002671,0.397329
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0003,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.002671,0.397329
English#EN-Tenor-1#Vibrato#All I Ask#Control_Group#0003,EN-Tenor-1,All I Ask,Control_Group,positive_mix,clear_mix,0.002671,0.397329
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#August#Mixed_Voice_Group#0005,EN-Tenor-1,August,Mixed_Voice_Group,positive_mix,clear_mix,0.002636,0.397364
English#EN-Tenor-1#Glissando#All I Ask#Glissando_Group#0007,EN-Tenor-1,All I Ask,Glissando_Group,positive_mix,clear_mix,0.002579,0.397421
English#EN-Tenor-1#Vibrato#Million Reasons#Control_Group#0005,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.00257,0.39743
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Exile#Mixed_Voice_Group#0004,EN-Tenor-1,Exile,Mixed_Voice_Group,positive_mix,clear_mix,0.002524,0.397476
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Summertime Sadness#Mixed_Voice_Group#0002,EN-Tenor-1,Summertime Sadness,Mixed_Voice_Group,positive_mix,clear_mix,0.002516,0.397484
English#EN-Tenor-1#Breathy#Stay#Control_Group#0008,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.0025,0.3975
English#EN-Tenor-1#Vibrato#Stay#Control_Group#0009,EN-Tenor-1,Stay,Control_Group,positive_mix,clear_mix,0.0025,0.3975
English#EN-Tenor-1#Glissando#Rolling in the Deep#Glissando_Group#0003,EN-Tenor-1,Rolling in the Deep,Glissando_Group,positive_mix,clear_mix,0.002491,0.397509
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Lavender Haze#Mixed_Voice_Group#0003,EN-Tenor-1,Lavender Haze,Mixed_Voice_Group,positive_mix,clear_mix,0.00247,0.39753
English#EN-Tenor-1#Glissando#You Belong With Me#Glissando_Group#0009,EN-Tenor-1,You Belong With Me,Glissando_Group,positive_mix,clear_mix,0.002426,0.397574
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Lavender Haze#Mixed_Voice_Group#0000,EN-Tenor-1,Lavender Haze,Mixed_Voice_Group,positive_mix,clear_mix,0.002389,0.397611
English#EN-Tenor-1#Breathy#Million Reasons#Control_Group#0005,EN-Tenor-1,Million Reasons,Control_Group,positive_mix,clear_mix,0.002384,0.397616
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Take a Bow#Mixed_Voice_Group#0003,EN-Tenor-1,Take a Bow,Mixed_Voice_Group,positive_mix,clear_mix,0.002367,0.397633
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Wildest Dreams#Mixed_Voice_Group#0003,EN-Tenor-1,Wildest Dreams,Mixed_Voice_Group,positive_mix,clear_mix,0.002345,0.397655
English#EN-Tenor-1#Glissando#Always Remember Us This Way#Glissando_Group#0010,EN-Tenor-1,Always Remember Us This Way,Glissando_Group,positive_mix,clear_mix,0.002304,0.397696
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Shallow#Mixed_Voice_Group#0011,EN-Tenor-1,Shallow,Mixed_Voice_Group,positive_mix,clear_mix,0.002303,0.397697
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0003,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.002282,0.397718
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0003,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.002279,0.397721
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0003,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.002279,0.397721
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0005,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,positive_mix,clear_mix,0.002271,0.397729
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Style#Mixed_Voice_Group#0000,EN-Tenor-1,Style,Mixed_Voice_Group,positive_mix,clear_mix,0.00227,0.39773
English#EN-Tenor-1#Breathy#You Belong With Me#Control_Group#0002,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.002241,0.397759
English#EN-Tenor-1#Pharyngeal#You Belong With Me#Control_Group#0002,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.002241,0.397759
English#EN-Tenor-1#Glissando#You Belong With Me#Glissando_Group#0003,EN-Tenor-1,You Belong With Me,Glissando_Group,positive_mix,clear_mix,0.002233,0.397767
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Dark Paradise#Mixed_Voice_Group#0005,EN-Tenor-1,Dark Paradise,Mixed_Voice_Group,positive_mix,clear_mix,0.002203,0.397797
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0000,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.002163,0.397837
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0010,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.002123,0.397877
English#EN-Tenor-1#Glissando#Million Reasons#Glissando_Group#0002,EN-Tenor-1,Million Reasons,Glissando_Group,positive_mix,clear_mix,0.002115,0.397885
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Wildest Dreams#Mixed_Voice_Group#0004,EN-Tenor-1,Wildest Dreams,Mixed_Voice_Group,positive_mix,clear_mix,0.002077,0.397923
English#EN-Tenor-1#Vibrato#You Belong With Me#Control_Group#0002,EN-Tenor-1,You Belong With Me,Control_Group,positive_mix,clear_mix,0.002021,0.397979
English#EN-Tenor-1#Glissando#Long Live#Glissando_Group#0003,EN-Tenor-1,Long Live,Glissando_Group,positive_mix,clear_mix,0.002003,0.397997
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Back to December#Mixed_Voice_Group#0007,EN-Tenor-1,Back to December,Mixed_Voice_Group,positive_mix,clear_mix,0.001938,0.398062
English#EN-Tenor-1#Glissando#Shallow#Glissando_Group#0000,EN-Tenor-1,Shallow,Glissando_Group,positive_mix,clear_mix,0.001916,0.398084
English#EN-Tenor-1#Breathy#Shallow#Control_Group#0000,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.001914,0.398086
English#EN-Tenor-1#Glissando#Shallow#Control_Group#0000,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.001914,0.398086
English#EN-Tenor-1#Pharyngeal#Shallow#Control_Group#0000,EN-Tenor-1,Shallow,Control_Group,positive_mix,clear_mix,0.001914,0.398086
